ID,Headline,Description,Publication Date,Source,Semi-Strong,Strong,Weak
3569,"who dares, plays",a toymaker taps into a new market for selling to pussycat mums,16/11/2013,Economist,1,0,0
3570,the mindfulness business,western capitalism is looking for inspiration in eastern mysticism,16/11/2013,Economist,0,1,1
3571,disorientation,two luxury hotel chains will not be checking in together,16/11/2013,Economist,0,0,1
3572,"give, and it shall be given unto you",drug companies in japan invest in curing diseases of the poor,16/11/2013,Economist,0,0,0
3573,the lease bad solution,proposals to clean up lease accounting will hit many firms_ balance-sheets,16/11/2013,Economist,0,0,1
3574,ranked and yanked,firms that keep grading their staff ruthlessly may not get the best from them,16/11/2013,Economist,1,0,0
3575,the chinese stream,china__ online-video market is the largest and most innovative in the world. it is also the most competitive,12/11/2013,Economist,1,0,0
3576,stuck in third,daimler is set to keep chugging down the autobahn behind bmw and audi,09/11/2013,Economist,1,0,0
3577,only thorns,"for a fallen star of the smartphone industry, things go from bad to worse",09/11/2013,Economist,0,1,0
3578,the honne and the tatemae,big business in japan publicly supports abenomics while being privately wary,09/11/2013,Economist,1,0,1
3579,strategic moves,big consulting and accounting firms are making a risky move into strategy work,09/11/2013,Economist,0,1,0
3580,local hero,brazil__ biggest software firm sees a sluggish economy as an opportunity,09/11/2013,Economist,1,1,0
3581,trouble in workers_ paradise,the collapse of spain__ fagor tests the world__ largest group of co-operatives,09/11/2013,Economist,0,1,0
3582,the butterfly effect,charities are irritating but often help companies do the right thing,02/11/2013,Economist,1,0,0
3583,reform school,the big emerging markets are still much in need of reforms,02/11/2013,Economist,1,0,0
3584,back from the brink,the fortunes of the beleaguered french carmaker are looking up,02/11/2013,Economist,1,1,0
3585,outrageous fortune,survivors of the crisis are those that move fast and think creatively,02/11/2013,Economist,0,1,0
3586,balkan legacy,fiat goes east to lower costs,02/11/2013,Economist,1,0,0
3587,going cheep?,the microblogging firm__ shares may not be the bargain investors are hoping for,02/11/2013,Economist,0,0,1
3588,cabin fever,fedex and ups have turned memphis and louisville into __erotropolises_,02/11/2013,Economist,0,0,1
3589,bustista,eike batista__ oil firm files for bankruptcy protection,02/11/2013,Economist,0,1,0
3590,suvival of the fittest,mahindra has become the pin-up of indian capitalism__ home-grown automotive champion. now it must resist complacency and be prepared to take bigger risks,02/11/2013,Economist,0,0,1
3591,a lost generation,a saga over telecoms licences shows the difficulties of doing business in algeria,26/10/2013,Economist,0,0,1
3592,border buzz,a small dronemaker is a fine example of cross-border co-operation,26/10/2013,Economist,0,0,1
3593,homes for tomes,an often ignored part of the publishing industry faces unique challenges,26/10/2013,Economist,0,0,1
3594,the omidyar way of giving,the founder of ebay aims to be a more entrepreneurial philanthropist than his predecessors,26/10/2013,Economist,1,0,1
3595,overdose,the market for tablets has already split into two,26/10/2013,Economist,0,0,0
3596,bursting at the seams,"as workers continue to die in unsafe factories, the industry keeps booming",26/10/2013,Economist,1,0,0
3597,pyramid scheme,"to reach africa__ poorest consumers, face-to-face contact works best",26/10/2013,Economist,1,0,0
3598,the second wave,what to make of chinese firms_ latest foreign purchases,26/10/2013,Economist,0,0,1
3599,big maq attack,a 50-year-old export industry that provides millions of jobs has to reinvent itself quickly to stay competitive,26/10/2013,Economist,1,0,0
3600,safe as houses,the residential-property business is growing and consolidating,19/10/2013,Economist,0,1,0
3601,"oh really, o__eary?",the airline__ boss promises it will stop being quite so horrible to customers,19/10/2013,Economist,0,0,1
3602,runway or another,"proposed eu rules aim to stem the flow of money from taxpayers_ pockets to ryanair__ coffers. that could doom some small airports, and increase some fares",19/10/2013,Economist,0,0,0
3603,catwalk credentials,why burberry__ boss is a perfect fit for apple,19/10/2013,Economist,1,0,0
3604,tap to hail,"in ever more cities, smartphone apps are reshaping the taxi market",19/10/2013,Economist,1,0,0
3605,a new business idol,why indian firms are rooting for narendra modi,19/10/2013,Economist,0,0,0
3606,fizzing with rage,a once-omnipotent industry fights what may be a losing battle,19/10/2013,Economist,1,0,0
3607,commercial law,"an effort to turn lawyers into creators, not suffocators, of business",19/10/2013,Economist,0,0,0
3608,not open for business,america__ engines of growth are misfiring badly,12/10/2013,Economist,0,1,0
3609,cracking the screens,"media bosses hope mobile devices will help, rather than hurt, television",12/10/2013,Economist,0,1,0
3610,turning japanese,europe__ giant planemaker makes an incursion into boeing__ airspace,12/10/2013,Economist,1,0,1
3611,three legs good?,an ailing spanish firm finds solace in australia,12/10/2013,Economist,0,0,1
3612,silicon and pine,"regardless of uncertainty, zimbabweans open new businesses",12/10/2013,Economist,0,0,1
3613,pennies from heaven,pilgrimages are a big business__nd getting bigger,12/10/2013,Economist,0,1,0
3614,haier and higher,the radical boss of haier wants to transform the world__ biggest appliance-maker into a nimble internet-age firm,11/10/2013,Economist,1,0,0
3615,all eyes on chinese aisles,who will conquer china__ rampant retail market? probably no one,11/10/2013,Economist,0,0,1
3616,the bloodhounds of capitalism,it is a good time to be a corporate investigator,10/10/2013,Economist,1,0,1
3617,the can-do city,entrepreneurs in libya__ commercial hub are undeterred by post-war chaos,03/10/2013,Economist,0,1,0
3618,a slow climb,a vigorous start-up scene has yet to produce its first big breakthrough,03/10/2013,Economist,0,0,1
3619,closed for business,a french row over the day of rest,03/10/2013,Economist,0,0,0
3620,ultimate recognition,"chucking a frisbee is becoming a serious sport, and a lucrative business",03/10/2013,Economist,1,0,1
3621,channel change,what newspapers can learn from television,03/10/2013,Economist,0,0,1
3622,a post-qaddafi pause,"despite the opportunities, most foreign investors are so far staying away",03/10/2013,Economist,0,0,1
3623,cleaning up,bed bugs and fracking are not the only things ecolab has going for it,03/10/2013,Economist,1,0,0
3624,christie__ v the people__ army,foreign auctioneers have begun to enter china__ huge but unruly art market. they will not find it easy,28/09/2013,Economist,1,0,0
3625,kodak moment,"as regulators wrestle with e-smokes, the tobacco industry is changing fast",28/09/2013,Economist,1,0,1
3626,still in a jam,going private will not solve the company__ problems,28/09/2013,Economist,1,0,1
3627,the __reaking bad_ school,the best show on television is also a first-rate primer on business,28/09/2013,Economist,0,0,1
3628,applied economics,the quest for scale brings about a rare american-japanese merger,28/09/2013,Economist,1,0,0
3629,leading man,"wang jianlin, china__ richest man, wants to be a movie mogul",28/09/2013,Economist,0,0,0
3630,"here come the suits, man",a once-shunned industry is turning respectable,28/09/2013,Economist,0,1,0
3631,winning the generation game,businesses are worrying about how to manage different age groups with widely different expectations,26/09/2013,Economist,0,0,1
3632,more money than thor,changes to norway__ gigantic sovereign-wealth fund will be felt around the world,25/09/2013,Economist,0,0,0
3633,two (motorised) wheels better,"sales are booming, but large-scale urban hire schemes remain some way off",21/09/2013,Economist,0,1,0
3634,the grocers_ great trek,a sluggish home market is pushing south africa__ big retail chains northward,21/09/2013,Economist,0,1,1
3635,tweeting the ipo launch,"casinos are a licence to print money, right? not this one",21/09/2013,Economist,0,0,1
3636,enter amazon,the internet giant__ fine-art venture is unlikely to sell many masterpieces,21/09/2013,Economist,1,0,1
3637,ranbaxy__ chronic maladies,an indian firm at the forefront of the revolution in cheap generic medicines hits fresh troubles,21/09/2013,Economist,1,0,0
3638,the future of the firm,mckinsey looks set to stay top of the heap in management consulting,21/09/2013,Economist,0,1,0
3639,plugging away,a french firm seeks new roads to profit from electric cars,21/09/2013,Economist,0,0,1
3640,managing under the abaya,the challenge of teaching leadership to women in an androcracy,20/09/2013,Economist,1,0,0
3641,bombardier lights a fuse,canada__ new passenger jet threatens an old duopoly,20/09/2013,Economist,1,0,0
3642,taking a bite out of apple,"xiaomi, often described as china__ answer to apple, is actually quite different",17/09/2013,Economist,0,0,1
3643,cut from a different cloth,building a business around solving a chronic female health-care problem,14/09/2013,Economist,0,0,1
3644,kroes control,the digital commissioner proposes a single market to speed up europe,14/09/2013,Economist,1,0,0
3645,turning against the tycoons,some of israel__ leading businessmen are suffering a backlash,14/09/2013,Economist,1,0,0
3646,making friends,"for the time being, netflix is trying to be an ally of pay-television",14/09/2013,Economist,1,0,0
3647,must try harder,the ambitions of western firms in emerging markets far exceed their efforts,13/09/2013,Economist,0,0,0
3648,place your bets,casinos are popping up all over asia. their biggest risk is political,07/09/2013,Economist,0,0,0
3649,montessori management,the backlash against running firms like progressive schools has begun,07/09/2013,Economist,0,0,1
3650,the big mobile-phone reset,"this week__ two telecoms deals will be followed by others, as the industry undergoes a big rationalisation",07/09/2013,Economist,0,0,0
3651,the rise of the low-rollers,"although it has a growing number of rivals, macau, the world__ casino capital, is set for a new boom",05/09/2013,Economist,0,1,0
3652,"up, up and away","the controversial entrepreneur remains popular, brash and ambitious",31/08/2013,Economist,0,0,1
3653,a heated row over coolants,a dispute over cars_ air-conditioning is a proxy war over climate-change laws,31/08/2013,Economist,1,0,0
3654,dreaming of a new golden age,the government__ hopes of attracting private investment may be dashed,31/08/2013,Economist,0,0,0
3655,lucrative lifesavers,the hopes and perils of betting on cancer treatments,31/08/2013,Economist,0,1,1
3656,cultural revolution,the greek-yogurt phenomenon in america left big food firms feeling sour. they are trying to get better at innovation,31/08/2013,Economist,1,0,0
3657,time to get started,shinzo abe is giving new hope to japan__ unappreciated entrepreneurs,31/08/2013,Economist,0,0,0
3658,defenestrated,steve ballmer is a casualty of the personal computer__ rapid decline,31/08/2013,Economist,0,0,1
3659,the entrepreneurial state,a new book points out the big role governments play in creating innovative businesses,31/08/2013,Economist,1,0,0
3660,the adidas method,a german firm__ unusual approach to designing its products,27/08/2013,Economist,0,1,0
3661,mr geek goes to washington,america__ tech tycoons are seeking to __ack_ politics,24/08/2013,Economist,1,0,0
3662,guardian warriors and golden eggs,the state__ crackdowns on big firms are not all about bashing foreigners,24/08/2013,Economist,1,0,0
3663,serial disrupter,mediatek has burst into the market for smartphone chips,24/08/2013,Economist,0,0,0
3664,the sound of music,dr dre__ creation of a market for costly cans may herald the return of true hi-fi,24/08/2013,Economist,0,0,1
3665,hoping it will hold together,the union of fiat and chrysler has better chances than both carmakers_ previous alliances__ut the road ahead may be bumpy,24/08/2013,Economist,1,0,0
3666,searching for answers,times are tough for some headhunters,22/08/2013,Economist,0,0,1
3667,nice juicy apple,activist investors are training their sights on tech firms,17/08/2013,Economist,0,0,0
3668,"brace, brace",the merger of american airlines and us airways meets resistance,17/08/2013,Economist,1,0,0
3669,hard knocks,department stores have been losing customers to other retailers for decades. but some are thriving,17/08/2013,Economist,0,1,1
3670,the quest for a ryanair of rail freight,the eu wants more goods to be moved by train. progress is slow,17/08/2013,Economist,0,0,0
3671,in praise of laziness,businesspeople would be better off if they did less and thought more,17/08/2013,Economist,0,0,1
3672,supreme desire,the curiously strong market for supreme court clerks,17/08/2013,Economist,0,0,0
3673,counting the change,media companies took a battering from the internet. cash from digital sources is at last repairing some of the damage,16/08/2013,Economist,1,0,0
3674,a bit brighter,our quarterly survey suggests business is perking up,15/08/2013,Economist,0,1,0
3675,correction: american carmaking,"even if the government plucks up the courage to reform it, pemex will be hard to fix",15/08/2013,Economist,1,0,0
3676,unfixable pemex,businesspeople have become too influential in government,15/08/2013,Economist,0,0,1
3677,cronies and capitols,what google__ browser has in common with queen victoria,10/08/2013,Economist,1,0,1
3678,chrome rules the web,tycoons with a keen eye for a bargain are buying up print newspapers,10/08/2013,Economist,0,0,1
3679,chasing paper profits,years of crisis have reinforced the pressure on italy__ once-envied industrial base,10/08/2013,Economist,0,1,0
3680,a washout,cognitive training may be a moneyspinner despite scientists_ doubts,10/08/2013,Economist,1,0,0
3681,brain sells,a new breed of internet-security firms are encouraging companies to fight back against computer hackers,10/08/2013,Economist,0,0,0
3682,firewalls and firefights,how to sell more stuff to those who want for nothing,10/08/2013,Economist,1,0,0
3683,sin-free ale,non-alcoholic beer is taking off among muslim consumers,03/08/2013,Economist,0,1,1
3684,"omnipotent, or omnishambles?","omnicom and publicis are combining to try to stay on top of a rapidly changing industry, but sheer size will be no guarantee of success",03/08/2013,Economist,0,0,0
3685,the father of fracking,few businesspeople have done as much to change the world as george mitchell,03/08/2013,Economist,1,0,1
3686,let__ go german,america__ car-workers_ union seeks a foot in the door at vw__ plant,03/08/2013,Economist,0,0,1
3687,labour__ lost love,german employers are abandoning the country__ famous labour model,03/08/2013,Economist,0,0,1
3688,"crisis, what crisis?",the german engineering giant__ new boss may struggle to get it into shape,03/08/2013,Economist,1,0,0
3689,the next qatar?,the cost of exploiting australia__ new-found gas supplies is soaring,27/07/2013,Economist,0,0,0
3690,a fab success,the smartphone boom has been a boon for a pioneer in semiconductors,27/07/2013,Economist,0,1,0
3691,minimise this,a plan for curbing tax avoidance begins to take shape,27/07/2013,Economist,1,0,1
3692,french invasion,"galling as it is, it makes sense for italian brands to sell to big french firms",27/07/2013,Economist,0,1,0
3693,monarchs versus managers,the battle over dell raises the question of whether tech firms_ founders make the best long-term leaders of their creations,27/07/2013,Economist,1,0,0
3694,thinking twice about price,in an age of austerity businesses need to get better at charging more,27/07/2013,Economist,1,0,0
3695,correction: spanish energy,student athletes seek a cut of their sports_ profits,27/07/2013,Economist,0,0,1
3696,basket cases,australia may enjoy a nimby-free shale-gas boom,27/07/2013,Economist,0,1,0
3697,beach in the outback,co-operation between business schools seems to produce good results,27/07/2013,Economist,1,0,0
3698,joint highs,a reminder of how hard it will be to tackle corruption in china,20/07/2013,Economist,1,0,0
3699,bitter pill,sustainable energy meets unsustainable costs,20/07/2013,Economist,0,0,0
3700,the cost del sol,pay-television executives hope to hang on to customers by letting them watch shows on their portable devices,20/07/2013,Economist,0,0,1
3701,the travel channels,a merger to see off an american challenge,20/07/2013,Economist,0,0,0
3702,drug deal,internet-service providers clamour for a fairer contribution from content firms,20/07/2013,Economist,0,0,0
3703,congestion on the line,an army of new online courses is scaring the wits out of traditional universities. but can they find a viable business model?,20/07/2013,Economist,0,1,0
3704,the attack of the moocs,true entrepreneurs find worth in the worthless and possibility in the impossible,20/07/2013,Economist,1,0,0
3705,untraditional choice,the middle east beats the west in female tech founders,13/07/2013,Economist,0,1,1
3706,"accord, alliance or disunity?",a transatlantic divide among big companies may hinder efforts to improve workers_ safety in bangladesh,13/07/2013,Economist,1,0,0
3707,too sick to sail,ailing shipbuilders test china__ commitment to reform,13/07/2013,Economist,0,1,1
3708,mayors and mammon,city leaders are increasingly adopting business methods and promoting business,13/07/2013,Economist,1,0,0
3709,start-up spring,clusters of internet firms are popping up all over the region,13/07/2013,Economist,1,0,0
3710,"deepwater, deep pockets",bp asks a judge to apply some common sense to deepwater settlement claims,13/07/2013,Economist,0,0,0
3711,in the doghouse,casual gaming__ fallen star hires a new boss from microsoft,06/07/2013,Economist,1,0,1
3712,because he__ worth it,does john hammergren deserve to be the latest face of executive excess?,06/07/2013,Economist,1,0,0
3713,a price worth paying,india makes a start on easing its dependence on foreign fuel supplies,06/07/2013,Economist,1,0,0
3714,back to the drawing-board,design companies are applying their skills to the voluntary and public sectors,06/07/2013,Economist,1,0,0
3715,no place like home,"restaurateurs may be forced to draw up new, more honest menus",06/07/2013,Economist,0,0,1
3716,an inferno of unprofitability,"the world__ overcapacity in steelmaking is getting worse, and profits are evaporating",06/07/2013,Economist,1,0,0
3717,white elephants seen in north sea,a huge offshore energy project may prove an expensive disaster,06/07/2013,Economist,0,0,1
3718,after the personal computer,companies built on pcs are adapting to a changed world,06/07/2013,Economist,1,0,0
3719,through the roof again?,america__ builders have responded cautiously to higher house prices. so far,29/06/2013,Economist,0,0,1
3720,no denglisch,willkommen to linguistic purity,29/06/2013,Economist,0,0,1
3721,ascending to the cloud,the rise of cloud computing is forcing old adversaries to work together,29/06/2013,Economist,1,0,0
3722,in a hole,two deals this week illustrate only some of the problems besetting europe__ telecoms companies,29/06/2013,Economist,0,0,1
3723,honours without profits?,a business school__ link-up with a private firm is an interesting case study,29/06/2013,Economist,1,0,0
3724,eike__ breaky heart,can brazil__ best-known businessman save his crumbling empire?,29/06/2013,Economist,1,0,1
3725,prescription for change,america__ hospital industry prepares for upheaval,29/06/2013,Economist,0,1,0
3726,spooked by shale,the shale-gas revolution unnerves russian state capitalism,29/06/2013,Economist,1,1,0
3727,translucent,alcatel-lucent__ new boss promises his rescue plan will be the last,22/06/2013,Economist,0,0,0
3728,the emerging-brand battle,western brands are coming under siege from developing-country ones,22/06/2013,Economist,0,1,1
3729,ready-mixed fortunes,the world__ cement giants look set for recovery__ut will it be durable?,22/06/2013,Economist,1,0,0
3730,breaking up is not so very hard to do,"media empires are becoming more focused, and shareholders like it",22/06/2013,Economist,1,0,0
3731,murdoch 2.0,the media mogul promises to __o it all over again_,22/06/2013,Economist,1,0,0
3732,dropped stitches,a lack of skilled workers could kill one of italy__ manufacturing successes,22/06/2013,Economist,0,0,1
3733,singin_ in the rain,demand for civil aircraft is booming. who will supply it?,22/06/2013,Economist,1,0,0
3734,street plan,the purchase of an israeli start-up shows the allure of online maps,15/06/2013,Economist,0,1,1
3735,hiring digital 007s,a new cyber-industrial complex is rising. should you worry?,15/06/2013,Economist,0,0,1
3736,an ill wind,"for all the hardship it is inflicting, the crisis is helping many firms sharpen up",15/06/2013,Economist,1,0,0
3737,i dreamed a stream,apple follows others into the booming bit of the music industry,15/06/2013,Economist,1,0,0
3738,redeemers of a macho society,"brazilian women are making remarkable progress, not least in business",15/06/2013,Economist,0,0,1
3739,superman v spider-man,comic-book characters continue to conquer the box office,15/06/2013,Economist,0,0,1
3740,safe sex in nigeria,court documents shed light on the manoeuvrings of shell and eni to win a huge nigerian oil block and on the dilemmas of their industry,15/06/2013,Economist,1,0,0
3741,a magnit for investors,a retailer doing well in a business-unfriendly country,08/06/2013,Economist,0,0,1
3742,would sir like his goat wrapped?,how the rich are different in the middle east,08/06/2013,Economist,0,0,1
3743,obama goes troll-hunting,the president proposes a new round of intellectual-property reform,08/06/2013,Economist,1,0,1
3744,beyond bling,"life is getting harder for purveyors of luxury in china, but the growth prospects are still fabulous",08/06/2013,Economist,0,0,0
3745,"bend me, shape me","intel wants much more than fitter, more supple personal computers",08/06/2013,Economist,1,0,0
3746,who__ behind me?,the powerful overestimate the support of underlings,08/06/2013,Economist,1,0,0
3747,not quite ready for take-off,"fastjet, an african low-cost carrier, struggles to establish itself",08/06/2013,Economist,0,0,1
3748,a rare meat success in africa,a fast-growing food firm is looking beyond its home country for customers,08/06/2013,Economist,1,0,0
3749,shop __il you drop,an acquisitive pharmaceutical company announces its biggest deal yet,01/06/2013,Economist,1,0,0
3750,dropping a brick,changing government policies have plunged housebuilders into a crisis,01/06/2013,Economist,1,0,1
3751,the workforce in the cloud,__alent exchanges_ on the web are starting to transform the world of work,01/06/2013,Economist,1,0,0
3752,boomerang bosses,when retired chiefs make a comeback their return is often less than triumphant,01/06/2013,Economist,1,0,1
3753,pigs will fly,a chinese buyer for america__ biggest pork producer,01/06/2013,Economist,0,1,0
3754,the harder path,a rare south indian business house does things the difficult way,01/06/2013,Economist,0,0,0
3755,shifting sands,upheaval at the less visible end of the computer industry,01/06/2013,Economist,0,1,0
3756,"uh-oh, danone",foreign firms are rushing into china__ scandal-plagued dairy industry,25/05/2013,Economist,0,1,0
3757,the age of smart machines,brain work may be going the way of manual work,25/05/2013,Economist,1,0,0
3758,platforms upon platforms,tech giants are finding lots of bolt-on acquisitions to splash out on,25/05/2013,Economist,1,0,0
3759,battle of the boxes,microsoft__ newest games console has the entire living room in its sights,25/05/2013,Economist,1,0,1
3760,city to city,a transatlantic deal shows how america is warming to british football,25/05/2013,Economist,0,1,0
3761,cook lightly grilled,the testimony on capitol hill by apple__ boss made the case for corporate tax reform in more ways than one,25/05/2013,Economist,1,0,1
3762,guns and sugar,more governments are insisting that weapons-sellers invest in side deals to help them develop their industries. this is a bad idea,25/05/2013,Economist,1,0,1
3763,murky minerals,how bad is it?,18/05/2013,Economist,0,0,0
3764,buzz kill,safety concerns threaten the market for caffeinated food and drink,18/05/2013,Economist,1,0,1
3765,correction: boston consulting group,the european commission threatens chinese telecoms firms,18/05/2013,Economist,1,1,0
3766,on hold,"thanks to new digital tools, marketing is no longer voodoo",18/05/2013,Economist,1,0,0
3767,"less guff, more puff",sweden is leading the world in allowing private companies to run public institutions,18/05/2013,Economist,0,1,0
3768,a hospital case,making official data public could spur lots of innovation,18/05/2013,Economist,0,0,0
3769,a new goldmine,strong bidding for exploration rights ends the industry__ long dry spell,18/05/2013,Economist,0,0,0
3770,back in business,an american hedge fund takes on sony,18/05/2013,Economist,1,0,0
3771,"goodbye, mr bond?",what the corus write-off reveals,18/05/2013,Economist,0,0,1
3772,goodwill hunting,a device that records every 30 seconds of your life,18/05/2013,Economist,0,0,1
3773,get a lifelog,consultancies supply young urban talent to firms in the boondocks,11/05/2013,Economist,1,0,0
3774,powerpoint rangers,"as the world grows more confusing, demand for clever consultants is booming",11/05/2013,Economist,1,0,0
3775,bargain boats,a handy tool for ship-buyers,11/05/2013,Economist,0,0,1
3776,worth paying for?,youtube is becoming more like normal television,11/05/2013,Economist,1,0,0
3777,microsoft blues,windows 8 is only the beginning of microsoft__ problems,11/05/2013,Economist,1,0,1
3778,chasseurs d__mbulances,class-action suits are coming to europe,11/05/2013,Economist,0,0,1
3779,the lust for latino lucre,how american firms are chasing the elusive hispanic dollar,11/05/2013,Economist,1,1,0
3780,hollande__ charm offensive,a change of heart or a chat-up line?,04/05/2013,Economist,0,0,1
3781,the tills are alive,"the musicals business is bigger, more global and more fabulous than ever",04/05/2013,Economist,0,0,0
3782,unburnable fuel,either governments are not serious about climate change or fossil-fuel firms are overvalued,04/05/2013,Economist,0,0,1
3783,arab spring break,turmoil has scared off all but the rugged and the russians,04/05/2013,Economist,0,1,0
3784,the art of the spin-off,tips for creating new companies out of old ones,04/05/2013,Economist,1,0,0
3785,who creates jobs?,immigrants do,04/05/2013,Economist,0,0,1
3786,avoiding the fire next time,"after the dhaka factory collapse, foreign clothing firms are under pressure to improve working conditions at bangladeshi suppliers__r to go elsewhere",04/05/2013,Economist,1,0,0
3787,tax in cyberspace,"online retailers may soon have to collect sales tax. amazon, oddly, is gloating",04/05/2013,Economist,1,0,0
3788,titans of innovation,what can business learn from big science?,27/04/2013,Economist,0,1,0
3789,copper solution,the mining industry has enriched chile. but its future is precarious,27/04/2013,Economist,0,0,0
3790,here come the vikings,"for bjorn kjos, norwegian air shuttle__ boss, success may depend on ruthlessness",27/04/2013,Economist,0,0,0
3791,sweet spot,a pretender to the throne in the world of casual games,27/04/2013,Economist,0,0,1
3792,starting up down under,how australia can shift from mining coal to mining data,27/04/2013,Economist,0,1,1
3793,tim cook__ cash card,the biggest single share buy-back in history will not solve apple__ problems,27/04/2013,Economist,0,0,1
3794,correction: at&t,kazakh and indonesian miners battle shareholders in london,27/04/2013,Economist,1,1,0
3795,listing badly,barack obama mulls privatising america__ biggest public utility,27/04/2013,Economist,1,0,0
3796,try it and see,a settlement between the search firm and the european union takes shape,20/04/2013,Economist,1,0,0
3797,shibulal__ struggles,infosys__ boss blames the economy but the source of its troubles is internal,20/04/2013,Economist,1,0,0
3798,dishing out the dosh,mega-bids are set to transform america__ wireless industry,20/04/2013,Economist,0,0,0
3799,samba in the valley,a cluster forms in brazil__ third city,20/04/2013,Economist,0,1,0
3800,fixing the republic,two democrats on how to manage government better,20/04/2013,Economist,1,0,0
3801,room to disagree,four seasons seeks a new boss and a faster growth strategy,20/04/2013,Economist,1,0,1
3802,"paris, c__st fini",a spat between apple and a popular french start-up causes a furore,20/04/2013,Economist,1,0,1
3803,aol__ second life,"back from the dead, aol is reinventing itself as a media company",20/04/2013,Economist,0,0,1
3804,back on track,the quiet success of america__ freight railways,13/04/2013,Economist,0,1,0
3805,signalled out,"aereo, a small start-up, has infuriated television executives",13/04/2013,Economist,0,0,1
3806,the jobs machine,start-ups founded by immigrants are creating jobs all over america,13/04/2013,Economist,0,0,1
3807,"sex, drugs and hope",how big business fought aids in south africa,13/04/2013,Economist,0,0,1
3808,the man from apple,why j.c. penney dumped ron johnson,13/04/2013,Economist,0,0,0
3809,we__e not (just) in kansas anymore,the search giant chooses a second city for its fast broadband service,13/04/2013,Economist,0,0,1
3810,corrections,new ways to make clinics more convenient,11/04/2013,Economist,0,0,0
3811,medicine at the mall,a chastened entrepreneur is free to start again,06/04/2013,Economist,1,0,0
3812,horiemon returns,things are looking up under the new prime minister,06/04/2013,Economist,0,0,0
3813,appraising abenomics,"long an exporter of talent, latin america is now importing it",06/04/2013,Economist,0,0,0
3814,the new new world,a one-party state chides an electronics firm for __rrogance_,06/04/2013,Economist,0,1,1
3815,red apple,environmental lunacy in europe,06/04/2013,Economist,0,1,1
3816,the fuel of the future,can leaders be identified by psychometrics?,06/04/2013,Economist,1,0,0
3817,emotional breakdown,rosneft bites minority shareholders,06/04/2013,Economist,0,1,0
3818,picnic time for teddy bears,how software helps firms hire workers more efficiently,06/04/2013,Economist,1,0,0
3819,sinking under a big green wave,shipowners face an onslaught of new environmental laws,30/03/2013,Economist,1,0,1
3820,logging off,two tech regulators bid farewell,30/03/2013,Economist,1,0,0
3821,sunset for suntech,the troubling bankruptcy in a troubled business,30/03/2013,Economist,0,0,1
3822,ding dong dell,what the bidding war for dell says about animal spirits in america,30/03/2013,Economist,1,0,0
3823,you__l never work at home,yahoo buys a teenager__ start-up,30/03/2013,Economist,0,1,1
3824,the real disney,"the wonderful world of espn, the sports network which outmints mickey mouse",30/03/2013,Economist,0,0,0
3825,around the block,how iranian companies manage to keep trading with foreigners,30/03/2013,Economist,0,0,1
3826,the digital arms trade,the market for software that helps hackers penetrate computer systems,30/03/2013,Economist,0,0,0
3827,seconds to go,america__ supreme court delights online retailers and appals media firms,23/03/2013,Economist,0,1,0
3828,"open skies, bottomless pits",foreign carriers_ surprising interest in a chronically money-losing industry,23/03/2013,Economist,0,0,1
3829,mixing bricks with clicks,some online retailers are venturing onto the high street,23/03/2013,Economist,1,0,0
3830,vape __m if you got __m,a challenge to big tobacco,23/03/2013,Economist,0,1,0
3831,balkan brakelights,from cluster bombs to industrial clusters,23/03/2013,Economist,1,0,0
3832,new rules for schools,innovators have shaken up indian health care. why can__ they do the same to education?,23/03/2013,Economist,1,0,1
3833,russia__ wounded giant,the world__ biggest gas-producer is ailing. it should be broken up,23/03/2013,Economist,0,0,0
3834,a tale of two traders,business people from lebanon fare better abroad than at home,16/03/2013,Economist,0,0,1
3835,the screen revolution,meet the next generation of indian technology firms__nd the obstacles they face,16/03/2013,Economist,1,0,0
3836,can you keep a secret?,"to patent an idea, you must publish it. many firms prefer secrecy",16/03/2013,Economist,0,0,1
3837,"top floor, please",things are looking up for liftmakers,16/03/2013,Economist,1,0,0
3838,silicon spring break,geeks go wild in texas,16/03/2013,Economist,0,1,1
3839,internship,the powerful do not stay that way for long,16/03/2013,Economist,0,0,1
3840,the transience of power,america__ telecoms regulator aims to give commercial rocketeers a boost,16/03/2013,Economist,0,0,0
3841,don__ be ugly,the web giant wants to be known for beauty as well as brains,09/03/2013,Economist,0,0,0
3842,shareholders at the gates,america__ proxy season will pit management against owners as never before,09/03/2013,Economist,0,1,0
3843,"pope, ceo",management tips for the catholic church,09/03/2013,Economist,0,0,0
3844,pacific turnaround,a foreign boss is making an iconic railroad newly competitive,09/03/2013,Economist,1,1,0
3845,sin of omission,europe__ regulator punishes the software giant for a broken promise,09/03/2013,Economist,0,0,0
3846,still racing ahead,china__ luxury car market is a prize__ut not for local firms,09/03/2013,Economist,0,1,0
3847,from stonewall to payroll,africa is still better at craftsmanship than mass production,09/03/2013,Economist,0,1,1
3848,kenya on the catwalk,"in the rubble, signs of hope",09/03/2013,Economist,1,0,0
3849,"foreign gain, domestic pain",switzerland votes to curb executive pay,09/03/2013,Economist,0,0,1
3850,fixing the fat cats,falling defence budgets and excess capacity have put europe__ military-equipment makers in a bind. consolidation is needed,09/03/2013,Economist,0,0,1
3851,something to sing about,"for the first time in 13 years, the music business is growing again",02/03/2013,Economist,1,0,1
