Word,Label
SAUCER,1
PLUMMETING,1
BACKWARDS,1
HAPPY,2
VANTAGE,1
PIECE,1
ESTABLISHMENT,1
SPARKLE,1
DAMN,1
AGILE,1
INCUMBENT,1
GATE,1
INFLUX,1
POPULARITY,2
UNWITTINGLY,1
CAPTAIN,1
MILITARY,1
PROTECT,1
CREDIT,1
TACTIC,1
PERPETUATE,1
LODGED,1
STAY,1
HEARD,1
TEENAGE,1
ANGLING,1
FOREIGN,1
LISTENS,1
RIDER,1
RECENT,1
POUTING,1
COLLEGE,1
GANGBUSTERS,1
LINGO,1
OVERRULED,1
STAR,1
COIN,1
AUDIT,1
BREAD,1
NEUTRALITY,1
GRACE,1
CAUCUS,1
WING,1
DEMOLISHED,0
MIGHTY,1
PRESSING,0
EYEBALL,1
LIFESTYLE,1
OUTSIDERS,1
CATCH,1
SINCE,1
PROBE,1
EATEN,1
SOLD,1
KING,1
EVOLUTION,1
WADING,1
LARGEST,1
GRAPE,1
RIGGING,1
PRESSURE,1
RESISTANCE,1
PREDICT,1
SWEPT,1
PLANT,1
ADVANCING,2
DELICATE,1
GETTING,1
UNITED,1
DISARRAY,1
PIRATE,1
FLIRTATIOUS,1
CAPACITY,1
REAR,1
ANTITRUST,0
DRONE,1
HIGHLIGHT,1
REALLY,1
WURST,1
HERO,1
HUNGRY,1
BY,1
LIFTING,1
DAM,1
BOTTLE,1
HEADS,1
MA,1
EXPRESS,1
BABE,1
LOVE,1
TALENT,1
COST,1
MOVING,1
HONEST,1
INSIGHT,1
VANADIUM,1
AISLE,1
POLL,1
LIBERATION,1
FREELANCE,1
REQUIRED,1
RETRO,1
MAGNET,1
LUST,1
FATHER,1
TESTING,1
SERIES,1
BLACK,1
DRAINING,1
KILLED,1
TUNE,1
SUCCEEDING,2
TALKING,1
BUILD,1
METHODOLOGY,1
MADE,1
HUNGER,1
PROTEIN,1
WELL,1
HARDWARE,1
WALLET,1
SECOND,1
ELSE,1
DRUG,1
BONANZA,1
MOTLEY,1
BEGAN,1
WARRING,1
COURT,1
OAT,1
PRIVACY,1
PEAKED,1
GESTURE,1
ANGEL,1
LUXURY,1
SPOON,1
CAMP,1
FASHIONABLY,1
TECHNICAL,1
WRITES,1
JOURNALIST,1
CONVERGING,1
PRESAGE,1
JUDGING,1
SMELLED,1
AUDIENCE,1
GOOSE,1
BOUGH,1
ELECTRONICS,1
OF,1
CLEAN,1
DEPLOYING,1
ANXIETY,1
CAN,1
IMPEDE,0
STATE,1
MANNED,1
OMNIPOTENCE,1
DISMEMBERING,1
DIG,1
COMPANY,1
SURGERY,1
NUCLEAR,1
WINNING,2
CHARMED,1
EVIL,1
CABLE,1
AX,1
APOCALYPSE,1
TELLING,1
LEANED,1
RELUCTANT,0
DATING,1
SETTLE,1
SUBMITS,1
APEX,1
RIFE,1
HARSH,0
COLLISION,0
SINK,1
UNPLEASANT,1
FRONTIER,1
JAIL,1
TUT,1
SINKING,1
POKING,1
HALFWAY,1
PARK,1
AFGHAN,1
MIX,1
ANNOYING,0
MOUNTAIN,1
RANCOR,1
SERF,1
MYSTIQUE,1
COMPLICATED,0
DRAMATIC,1
MATRON,1
PAGE,1
INTEGRATED,1
REMEMBERING,1
PLACED,1
SOLO,1
STRENGTH,2
FLESH,1
PROPOSED,1
SHARP,1
DRILLING,1
COOKBOOK,1
OBSCURE,1
EXAMINES,1
ROARING,1
EMOTIONAL,1
BAFFLING,1
SPEECH,1
WORLDWIDE,1
MOZZARELLA,1
OCEAN,1
DIVERSE,1
BANKER,1
REDEEMED,1
AGGRESSIVE,1
SEEING,1
SIGNALLED,1
STUFFED,1
ORDERED,1
AGREES,1
REMAINS,1
PAPAL,1
MEANWHILE,1
THRUST,1
RETREAT,1
SUCCESS,2
BATISTE,1
GROUND,1
CLING,1
DIVISION,1
BEND,1
ESCAPE,1
OFF,1
TERMINAL,1
BATTLE,1
HOTHOUSE,1
EMPIRICAL,1
LION,1
PROBABLY,1
BEGIN,1
ALIVE,1
SERVED,1
SHUNNED,1
REVERSE,1
ALINE,1
FAVOUR,1
DRAMAS,1
DIFFERENCE,1
SHORTCUT,1
DEEP,1
MEAT,1
POST,1
VICE,1
JUDGE,1
PILE,1
DISMAYED,1
SIR,1
AUTOMOBILE,1
FORWARD,1
KNOWING,1
CONTRITION,1
CIRCLE,1
FLEEING,1
SUSPECT,0
PLATFORM,1
PLANTATION,1
ANYTHING,1
SUPERCHARGES,1
WORSTED,1
COMFORT,1
SAW,1
MANOEUVRE,1
STEALTHILY,1
HOUSES,1
SUPPRESSED,1
COMPLACENCY,1
BUSINESSMAN,1
CLOSER,1
ALTAR,1
AGO,1
KNOTTY,1
INTENSE,1
REACTOR,1
IRE,1
MAKER,1
SCHEME,1
SETTING,1
INSPIRING,1
CLAMBERED,1
ADVANTAGE,2
DINNER,1
INTER,1
CONTAINING,1
PROFITABILITY,2
SPRAWLING,1
WIDOWER,1
PATERNALISM,1
CRYSTAL,1
DRESS,1
AUSTERITY,1
STICKY,1
INNER,1
FRUGAL,1
TROUBLE,0
FOOL,1
NEEDED,1
VAST,1
SPOTLIGHT,1
MISSIONARY,1
FLUTTER,1
FURLOUGH,1
FOUNDATION,1
SHOOT,1
RUMBLE,1
KNEE,1
ROLE,1
SLIM,1
ASSET,1
SENT,1
SAILOR,1
FLOTILLA,1
ERECT,1
DOWNWARDS,0
RED,1
PARROT,1
TRUST,1
MULTIPLY,1
ADVERTISEMENT,1
LOOK,1
MENTHOL,1
MURKY,1
STATEMENT,1
ANIMAL,1
WARD,1
LINING,1
DETOUR,1
SPANNED,1
FLEET,1
FLIRT,1
BODY,1
LIQUEFACTION,1
TEXTBOOK,1
JAILBIRD,1
MIDDLE,1
IMPROPRIETY,0
SPEAK,1
NEW,1
VYING,1
PERSONALLY,1
UNPACKING,1
FUSE,1
BLOODY,1
CHILD,1
ON,1
DEMON,1
MORAL,1
ROADBLOCK,1
NOBLE,1
UPWARD,1
FORGED,1
CHEMURGY,1
CRISIS,0
CONQUER,1
LITIGATION,0
FIFTH,1
FERTILITY,1
SPLUTTERING,1
WERE,1
TORTURED,1
DISCRIMINATE,1
ACHIEVEMENT,2
HEIGHT,1
OUTBACK,1
RACE,1
JOY,1
PIZZAZZ,1
BLESS,1
BOASTING,1
WORSE,0
BATTLED,1
TRUSTING,1
PETER,1
ELUSIVE,1
SUDDEN,1
FEAR,0
WATCHING,1
CORRECTION,0
DANISH,1
STAFF,1
BOOST,2
ANSWERING,1
SAVE,1
BUTTERFLY,1
REMARK,1
CREATIVITY,2
STURDY,1
BOUNDARY,1
BRANDING,1
ENTREPRENEURSHIP,1
NEVER,1
MEDIAL,1
AUTOMATIC,1
IDEAS,1
RECONFIGURE,1
CLOSED,1
OR,1
RESPONDS,1
BLOWN,1
SUSPICION,0
OUTLOOK,1
ADVERTISED,1
WORK,1
FAMILIAR,1
RESOLVE,2
VERIFIED,1
SEVERAL,1
BILLION,1
GIRL,1
DISPLAY,1
MUDDLE,1
CULTURE,1
INFLUENCING,1
LEOPARD,1
ALONG,1
VERSE,1
PONDER,1
RITUAL,1
WATCHDOG,1
ABSCESS,1
INTERVIEWS,1
AUNT,1
GHOST,1
MONKEY,1
AILING,1
SUITS,1
DISTRIBUTOR,1
EVERYONE,1
HUGGING,1
CHRONICLE,1
APPLIED,1
DISMANTLED,1
COCOA,1
VIRTUOUS,1
WE,1
PLUME,1
AIMING,1
DIFFERENT,1
SUBURB,1
BRING,1
GIDDY,1
NASCENT,1
COSTING,1
CONTINENTAL,1
SWAY,1
BANG,1
FORMERLY,1
FLOWER,1
LIMB,1
CONQUEROR,1
TRANSFORMED,1
TREAT,1
HATING,1
POUR,1
QUARTER,1
POSITION,1
WARNING,0
COAT,1
AMAZON,1
INTRIGUE,1
OUT,1
SAMURAI,1
COMPUTER,1
SQUIRE,1
IMMUNOTHERAPY,1
CAPTIVE,1
JOLLY,1
FLUSHED,1
SUCKING,1
BAD,0
TRAMP,1
ALIEN,1
BAZAAR,1
THRIFTY,1
LIST,1
NAVIGABLE,1
SUCKED,1
DISCRIMINATION,1
CAST,1
STRUGGLING,1
ALP,1
PINCH,1
SWOON,1
INTROVERTS,1
SQUEEZED,1
CRAWL,1
PIG,1
POORER,1
PILL,1
AFTERMATH,0
ARREST,0
SPAT,1
HEAVY,1
COMMENCES,1
THESIS,1
MUD,1
FRONT,1
ABROAD,1
RUBBER,1
FALSIFYING,0
ENGINEERING,1
LIKE,1
SERIOUSLY,0
TEARING,1
DISH,1
EXPERIMENT,1
ICE,1
LETTER,1
EASTWARD,1
ACCUSATION,0
ROMAN,1
SMALL,1
BLINDED,1
JUDGMENT,1
NAMES,1
DISGRACED,1
CORRESPONDENCE,1
CRUDE,1
RIDDEN,1
CLASS,1
BRAZEN,1
MASSIVE,1
BETTING,1
PREMIER,2
HEEL,1
POTENTIAL,1
VARNISH,1
DECLINE,0
CHASE,1
CALL,1
PLOT,1
TERROR,1
TRANSFORMATION,1
URBAN,1
BRICK,1
CAUGHT,1
HANDOUT,1
SAND,1
OVOID,1
GROWER,1
JACK,1
FORGOTTEN,1
ECLIPSED,1
FACTORIES,1
RAPPED,1
DEAR,1
BIOTECHNOLOGY,1
PREMIUM,1
TOSS,1
CATASTROPHE,0
AIR,1
BID,1
DIE,1
HEADACHE,1
DO,1
DESIRE,1
RETIREMENT,1
OVERCOME,0
FIREWALL,1
HINGE,1
BEGUN,1
INTERNAL,1
AWARDS,1
INEQUALITY,1
PUBLISHING,1
BURN,1
BANKS,1
SUPERVISE,1
RUSTY,1
STEELMAKING,1
TRANSCRIBE,1
BREWERY,1
TWIN,1
EXPANSION,1
QUAGMIRE,1
MOMENT,1
DUTY,1
WATERED,1
HOTTEST,1
OFFERING,1
PERIOD,1
CUCKOLD,1
ROAMING,1
SUGGESTS,1
ENTERED,1
RESIDENCE,1
STAGNATION,0
MORALE,1
NEWEST,1
REINVIGORATED,1
ANYWHERE,1
FRAILTY,1
TRUSTED,1
CLIMBING,1
BELL,1
SEED,1
LEASE,1
CHEESE,1
THIEF,1
THUNDERING,1
MAGICIAN,1
REAPING,1
SEEKING,1
SUBSIDIES,1
RECALCITRANT,1
RELIGION,1
BAILIFF,1
TECHNOLOGICAL,1
OVERDUE,0
HAMMER,1
IDEAL,2
BANNER,1
ISM,1
GASP,1
PRIDING,1
GUILTY,0
COMPETITIVE,1
FAD,1
PLAY,1
PEANUT,1
SOCIETY,1
OVERBURDENED,0
CLAIMS,0
COUNTRY,1
LARGE,1
PRAY,1
SUITCASE,1
CLEVER,1
SAPPY,1
UNDERTAKING,1
KNOT,1
RESISTS,1
GREED,1
WEAVING,1
RECALL,0
DEFECT,0
RASH,1
DISMAL,0
COULD,1
REASON,1
PERFECTING,1
OVERCOMING,0
LEGACY,1
SUPERHEROES,1
HOUR,1
KICKING,1
BUY,1
EXTRAVAGANT,1
STICK,1
JOURNALISM,1
TOOL,1
NIBBLED,1
CEREBRAL,1
FEMUR,1
FOREIGNERS,1
CLOUDY,1
ALLIANCE,2
RELIEVE,1
KNITTING,1
OUTPERFORMANCE,1
FOAM,1
SLOWLY,0
KEEPER,1
TEACHER,1
LYING,0
FRUSTRATINGLY,0
MORE,1
ASCENT,1
ABSENCE,0
CHARTERED,1
EFFECTIVE,1
SUPERMARKET,1
SO,1
SEPARATE,1
RUE,1
BENEFICIAL,1
DISCORD,1
FASTEN,1
ACCORD,1
SERVER,1
RIVAL,1
PEAK,1
NEWSPAPERS,1
LOW,1
ARMY,1
NEAR,1
PAINFUL,1
REFERENCE,1
OCTOGENARIAN,1
TREAD,1
CONGLOMERATE,1
PATIENTLY,1
BRIBES,0
PEOPLE,1
NEWSPAPER,1
QUESTIONABLE,0
TEMPTING,1
SOARING,1
OVERHAULING,1
FINALLY,1
CANAL,1
TICKET,1
TAKE,1
ALLUDE,1
VISIONARY,1
SCEPTIC,1
TAXING,1
CLUMSY,1
WEIGHING,1
CHECKED,1
SPOT,1
BRUISE,1
CARRIED,1
CONSIDERS,1
DON,1
BUYER,1
UNSUCCESSFUL,0
GANG,1
IMPENETRABLE,1
MILL,1
CONVOLUTED,1
PUTTING,1
CORRALLING,1
ILLUSTRIOUS,1
ACADEMY,1
FORAY,1
CERTAIN,1
STORING,1
EBB,1
FALLING,1
PLUNGE,1
TAKEAWAY,1
MANNER,1
SKIN,1
GIVE,1
DULL,1
TROUBLING,1
RESTRICTION,1
LAST,1
BURSTING,1
COLONY,1
DISTRESS,0
CHALLENGE,0
ADDITION,1
WANT,1
LIQUEFIED,1
DOCK,1
SEAS,1
RUNAWAY,1
MARTYR,1
SILICON,1
SPEAKING,1
FACTORY,1
COMPELLING,1
DRILLED,1
GUINEA,1
MEDIUM,1
ARM,1
PHARMACEUTICAL,1
MARCH,1
SAID,1
MANAGES,1
COAST,1
UNKNOWN,1
HEATED,1
THEREFORE,1
PROPAGANDA,1
FAIR,1
TAILING,1
BOY,1
COMBINE,1
AMBITIOUS,1
COUNT,1
BROADCASTING,1
BOUTS,1
SHALE,1
INFRASTRUCTURE,1
IRON,1
BLOATED,1
AEROSPACE,1
HURRY,1
MADLY,1
LINK,1
CATWALK,1
HOSTESS,1
ACCORDING,1
DELAYED,0
TRAGEDY,0
TAPER,1
RENAISSANCE,1
TANK,1
STRIKER,1
CLOSING,1
SOUL,1
FORTY,1
SEEKER,1
HOSTILITY,0
CROWDED,1
LIQUID,1
CLEANEST,1
TROLLEY,1
OUTLIVE,1
USE,1
USHER,1
COURSE,1
CATACLYSM,1
LOOKED,1
ADVANCED,1
DOLDRUMS,1
MINING,1
TYCOON,1
ROVER,1
SENATE,1
AMONG,1
DISCOUNTER,1
SCOOP,1
HOLIDAY,1
PERSONAL,1
READING,1
VALE,1
FOUNDING,1
BUYING,1
MIGRATION,1
ALLOCATION,1
BLOTCH,1
GRAND,1
PURSUE,1
SIX,1
UNIVERSE,1
SUBTLE,1
STRUGGLE,1
BLAST,1
PROGNOSTICATION,1
FRONTLINE,1
DEFIANCE,1
ANNUAL,1
ROCKING,1
PATRIARCH,1
AGONY,1
EXPECTED,1
BOARD,1
VERDICT,0
POCKET,1
FLUSTERED,1
UNIT,1
ATTITUDE,1
KIDNEY,1
MOVE,1
BIGGEST,1
MAGICAL,1
ALSO,1
MODE,1
VOICE,1
EXPERT,1
REPELLING,1
QUARREL,1
SNEERING,1
WONDER,1
ITEM,1
APOLOGY,1
IMPORT,1
ADIEU,1
CLUSTER,1
NUTS,1
PRICE,1
DASH,1
TOBACCO,1
CHANGED,1
AIRLINE,1
BROKE,1
SHAREHOLDER,1
FLOURISHING,1
ANTIBIOTIC,1
SUCCUMBS,1
POUCH,1
SUNSTROKE,1
MUNCHING,1
ECONOMY,1
BONE,1
ABOARD,1
OUTSOURCING,1
BRAND,1
ASSOCIATION,1
INSIDIOUS,1
ALMOST,1
HEALING,1
REMOVED,1
PAY,1
DIGGING,1
DONE,1
COFFEE,1
OUR,1
LONGER,1
REPLENISHING,1
UNTOLD,1
REBELLION,1
INFLAMES,1
CHARGED,1
MERELY,1
SUMMIT,1
LAUNCHED,1
PROVING,1
WITHOUT,1
SHANGHAI,1
ADMIT,1
HISTORY,1
DELEGATED,1
DELIVERED,1
MYTH,1
USEFUL,1
DAIRY,1
RIFT,1
BOAT,1
CHIP,1
SCALE,1
RACING,1
PROFESSOR,1
REVIVING,1
POINTED,1
CREATED,1
DEGREE,1
PROMPT,1
SYMBOL,1
LISTEN,1
PIPE,1
LENGTHY,1
EXUDES,1
PERMANENT,1
REVEAL,1
SPECTER,1
UNIVERSAL,1
VICTIM,1
PIPELINE,1
SYMPHONY,1
SHIFT,1
ANYONE,1
OUTSPOKEN,1
THEORY,1
GO,1
BURNED,0
LURCHING,1
UNSEEN,1
INCIDENT,0
DETAINED,0
FAIL,0
TRIFLE,1
WESTERN,1
PULL,1
CHAMPIONING,1
BADLY,1
WIDENING,1
WARNED,0
SIN,1
TRY,1
HOME,1
SLEEPING,1
DEVOLVE,0
RECIPE,1
JERK,1
PARTNER,1
UNPRECEDENTED,1
SWIMMING,1
SURMISE,1
TUBULAR,1
FROM,1
FILLED,1
ATTRACTIVE,2
STRETCHING,1
RISING,1
BLEND,1
REPORTEDLY,1
PRODUCTIVE,1
QUITTING,0
PRACTICAL,1
DISCOVERS,1
HEAT,1
DUOPOLY,1
APPOINT,1
DEFEATING,0
FORESHADOWED,1
SHARPER,1
NATURAL,1
FOSSIL,1
TREATMENT,1
LEAVE,1
GERM,1
CONFRONT,0
MENTION,1
GINGER,1
SODIUM,1
UNIQUE,1
BALLOON,1
SCORCHED,1
FEAST,1
VARNISHED,1
ROLLERCOASTER,1
LOSE,0
INJUSTICE,1
GALAXY,1
EXPERIMENTING,1
HEARING,1
HAND,1
SHOWROOM,1
LOCK,1
ENVIRONMENT,1
STALL,1
FOOTLOOSE,1
NOSTALGIA,1
STUNG,1
SUBSIDY,1
GRAPPLED,1
HOSPITAL,1
WITHSTOOD,1
USEFULNESS,1
OPIOIDS,1
EXTRICATE,1
GIVING,1
ROAR,1
FRESH,1
DELAY,0
AVERT,1
LOOPHOLE,1
EMIGRATE,1
LOOSE,1
AMBITION,1
REVIVED,1
BRUSH,1
MIDST,1
AWKWARDNESS,1
COSY,1
COVER,1
CRIME,0
WORD,1
COMBAT,1
EARNINGS,1
HEALTHY,1
WINDY,1
NICE,1
PAPER,1
TRAVELLING,1
EVER,1
UNLESS,1
WROTE,1
URGENCY,0
ENTREPRENEURIAL,1
UNUSUAL,1
PATTERN,1
COMMITTEE,1
SENSIBILITY,1
WARN,0
KNELL,1
BREAST,1
SKY,1
CLOTH,1
BOOTS,1
CHARRED,1
TREND,1
BECOME,1
PROHIBIT,1
WHEN,1
MIGHTIER,1
FOOT,1
LAUREL,1
COMBUSTIBLE,1
DARES,1
BANK,1
SURVIVAL,1
FARM,1
FALLS,1
CARTOGRAPHY,1
LANDING,1
SEMICONDUCTOR,1
RUSH,1
WILD,1
GAME,1
STIFF,1
PROPOSAL,1
THINK,1
COUNTDOWN,1
WOUND,1
STOPPING,0
CLAUSE,1
INFLATION,1
POORHOUSE,1
PAUSE,1
NEEDLE,1
HUT,1
PILING,1
BUMPING,1
SWEET,1
MESS,1
PIPING,1
HE,1
CORNER,1
ANY,1
CHUNKIEST,1
STRETCHED,1
THEY,1
FISH,1
SPRING,1
ORGAN,1
GUN,1
REMAINING,1
GLOVE,1
STANDING,1
ABRUPT,0
CREAM,1
EACH,1
PRIDE,1
CHARITY,1
BLACKOUTS,1
PHANTOM,1
SHUTS,0
MADNESS,1
WATERFRONT,1
TALE,1
AIRCRAFT,1
OBJECT,1
PROBLEMATICAL,0
HUMILIATING,1
CHARM,1
CAPITALIST,1
PITCH,1
BOUNCE,1
EAGER,1
CHERISH,1
SIGN,1
DISAPPEARANCE,0
HUGE,1
KNOCK,1
BEDSIDE,1
DEGENERATIVE,1
PATENT,1
RANK,1
RETIRED,1
CHINA,1
BURDEN,0
DRAWING,1
WHOLESALE,1
RUTHLESS,1
BLOODBATH,1
CRUSH,1
PROPHESIED,1
DESIGNS,1
EAT,1
SOB,1
BOOM,2
SUB,1
DEEMING,1
END,1
EGG,1
IMPROBABLE,1
COMMOTION,1
EXTRAORDINARY,1
COLLIDES,1
FOLK,1
DRAUGHTS,1
AUCTIONEER,1
DISCIPLINED,1
PETROCHEMICAL,1
TURBULENCE,0
MERRIER,1
LEAP,1
SCREW,1
THERAPY,1
WENT,1
BITE,1
VALUATION,1
DESIGNED,1
VISITED,1
ADO,1
SEATBELT,1
CHOSEN,1
CANISTER,1
CHART,1
FLOAT,1
DISTRACTION,0
CORK,1
SPEEDING,1
CLIPPED,1
HINDERS,0
NEED,1
SLEEP,1
CLOUD,1
THRILL,1
LUSTRE,1
DARKNESS,1
PAINTED,1
DISAGREE,0
HIDE,1
ROUGH,1
REAL,1
REACTION,1
OFFICER,1
TRAGIC,0
PATIENT,1
SLEUTH,1
PAD,1
DILUTE,1
GRIDLOCK,1
CONSOLATION,1
COOPED,1
RESISTANT,1
COPYCAT,1
PINK,1
POINTING,1
LOCATION,1
REV,1
SWEETHEART,1
OIL,1
COMPETE,1
SUGGEST,1
LABOUR,1
FAILURE,0
CRACKING,1
OUTRAGE,1
CONCERN,0
DOOMED,1
FORD,1
LEVIATHAN,1
PACKAGE,1
PETROL,1
HOLLOW,1
DROPPING,1
ME,1
SLEEVE,1
FLATTEN,1
CONQUERED,1
BUZZING,1
LABEL,1
ROLLING,1
FORTH,1
NOWHERE,1
NIGHTMARE,1
DOE,1
NEWLY,1
FIGHTER,1
CUT,0
IF,1
PROGRAMME,1
PLACE,1
CAT,1
OBSOLESCENCE,0
STAND,1
PONY,1
INTENSIFYING,1
PRESS,1
FILM,1
INSTANT,1
RECALLING,0
FAILED,0
BRUISING,1
WISDOM,1
LISTENING,1
INSIDE,1
CALORIFIC,1
SQUARE,1
REDEEM,1
ALERT,1
HEADSET,1
LIBERAL,1
REPORT,1
APPROVE,1
ANALYSIS,1
SUPERSEDED,1
RESIGNATION,0
DEMONOLOGY,1
LAMBASTS,1
SAVING,1
KIND,1
AFFECTED,1
SIRE,1
LANE,1
HELP,1
REFORMATION,1
SHAM,1
JOHN,1
SUGARY,1
ICON,1
MISBEHAVING,1
BUD,1
BATTLESHIP,1
FUEL,1
MATURITY,1
TUCKING,1
SPLIT,1
EPIC,1
DANGEROUS,0
DILEMMA,1
LEAN,1
GROOVING,1
TREE,1
WATER,1
RESORT,1
PEACOCK,1
LIE,0
UNCOUPLING,1
RADICAL,1
EMBRACING,1
CONSPICUOUS,1
EMBRACES,1
JAW,1
BALLOT,1
ENTHUSIASTIC,2
SICK,1
SEX,1
HERE,1
MATERIAL,1
HOTEL,1
MALL,1
NIMBLE,1
ENERGY,1
GEOPOLITICAL,1
SHOT,1
GOOD,2
STUDENT,1
SLACKENS,1
KILLING,1
NORTH,1
TOURIST,1
ENTANGLE,1
BOOMING,2
PAYING,1
BULL,1
AGE,1
MERE,1
SHABBY,1
TURN,1
DEFAULT,0
FORTUNE,1
FINDING,1
EXCESS,1
TILTING,1
CROWD,1
PRODUCE,1
SUNRISE,1
SCRAMBLE,1
WARMONGERING,1
ABDICATED,0
SEAM,1
NAME,1
MEET,1
AVOID,1
TRANSATLANTIC,1
NODDING,1
HEADLINE,1
THERE,1
FAREWELL,1
RESTORED,1
EVEN,1
